Title,Company,Url,Date,Applicants,City,Province,Country
Senior Backend  Engineer Node JS,Levio,https://ca.linkedin.com/jobs/view/senior-backend-engineer-node-js-at-levio-4068136987?position=2&pageNum=27&refId=alPJQgUQZQPHYHrjeNvaPA%3D%3D&trackingId=K9FRILKn2M76WvDgVT7iNA%3D%3D,2024-11-04,0,Toronto,Ontario,Canada
Lead Backend Engineer - Measurement & Analytics,Movable Ink,https://ca.linkedin.com/jobs/view/lead-backend-engineer-measurement-analytics-at-movable-ink-4009441370?position=3&pageNum=27&refId=alPJQgUQZQPHYHrjeNvaPA%3D%3D&trackingId=tNwNN1B2cbLvBGf1mKCXcQ%3D%3D,2025-02-11,0,Toronto,Ontario,Canada
FullStack Java Developer,J&M Group,https://ca.linkedin.com/jobs/view/fullstack-java-developer-at-j-m-group-4083426747?position=4&pageNum=27&refId=alPJQgUQZQPHYHrjeNvaPA%3D%3D&trackingId=05T1o0eq%2FoCBcLq62FUIMQ%3D%3D,2024-11-22,0,Toronto,Ontario,Canada
Senior Full Stack Developer,Moncel,https://ca.linkedin.com/jobs/view/senior-full-stack-developer-at-moncel-4138816772?position=5&pageNum=27&refId=alPJQgUQZQPHYHrjeNvaPA%3D%3D&trackingId=rAXsRYM2KgXNnMgtp71hsQ%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Senior Full Stack Developer,Konrad Group,https://ca.linkedin.com/jobs/view/senior-full-stack-developer-at-konrad-group-4068166679?position=6&pageNum=27&refId=alPJQgUQZQPHYHrjeNvaPA%3D%3D&trackingId=02cJSc%2BVKOXsrPZ%2BwADOLQ%3D%3D,2024-10-30,0,Toronto,Ontario,Canada
"Senior Software Engineer, Web/Frontend (Platform)",League,https://ca.linkedin.com/jobs/view/senior-software-engineer-web-frontend-platform-at-league-4159219929?position=8&pageNum=27&refId=alPJQgUQZQPHYHrjeNvaPA%3D%3D&trackingId=eobHNect1uKJ5O9oIKkF6A%3D%3D,2025-02-19,0,Toronto,Ontario,Canada
"Engineer 3, Backend - Ingestion (CAN)",CrowdStrike,https://ca.linkedin.com/jobs/view/engineer-3-backend-ingestion-can-at-crowdstrike-4150670618?position=9&pageNum=27&refId=alPJQgUQZQPHYHrjeNvaPA%3D%3D&trackingId=xgwBps5RL9jMLN6FBGd6zQ%3D%3D,2025-02-14,0,Toronto,Ontario,Canada
"Sr. Engineer, Backend - Ingestion (Remote, CAN)",CrowdStrike,https://ca.linkedin.com/jobs/view/sr-engineer-backend-ingestion-remote-can-at-crowdstrike-4150671281?position=10&pageNum=27&refId=alPJQgUQZQPHYHrjeNvaPA%3D%3D&trackingId=x5%2FH0MG7Qe02X%2BKATb4oWA%3D%3D,2025-02-14,0,Toronto,Ontario,Canada
Full Stack Developer- React and SpringBoot Specialist,Delpath,https://ca.linkedin.com/jobs/view/full-stack-developer-react-and-springboot-specialist-at-delpath-4149900774?position=1&pageNum=28&refId=tdvSTRytnNBCl%2BaRUqBnqQ%3D%3D&trackingId=RkJlPRk5yicGu9MwMzoF2g%3D%3D,2025-02-11,0,Toronto,Ontario,Canada
Backend Engineer - Mobile Platform/Ruby on Rails (Hybrid),Homebase,https://ca.linkedin.com/jobs/view/backend-engineer-mobile-platform-ruby-on-rails-hybrid-at-homebase-4151346021?position=2&pageNum=28&refId=tdvSTRytnNBCl%2BaRUqBnqQ%3D%3D&trackingId=h0Wr2Db13ACISH6b8rT6nQ%3D%3D,2025-02-14,0,Toronto,Ontario,Canada
Senior Observability Platform Developer - Python/Go,Canonical,https://ca.linkedin.com/jobs/view/senior-observability-platform-developer-python-go-at-canonical-4119091337?position=3&pageNum=28&refId=tdvSTRytnNBCl%2BaRUqBnqQ%3D%3D&trackingId=OQTTnNG8IMaze8QCh4slMw%3D%3D,2025-01-08,0,Toronto,Ontario,Canada
Technical Lead Full Stack Developer,National Bank of Canada,https://ca.linkedin.com/jobs/view/technical-lead-full-stack-developer-at-national-bank-of-canada-4151701999?position=4&pageNum=28&refId=tdvSTRytnNBCl%2BaRUqBnqQ%3D%3D&trackingId=CYcOxmO48fcRvVkJzh3VuQ%3D%3D,2025-02-15,0,Toronto,Ontario,Canada
Intermediate Full-Stack Software Developer (Java/Angular UI),Intact,https://ca.linkedin.com/jobs/view/intermediate-full-stack-software-developer-java-angular-ui-at-intact-4125160371?position=5&pageNum=28&refId=tdvSTRytnNBCl%2BaRUqBnqQ%3D%3D&trackingId=lrhA7LHrZolUeZR7g8lALA%3D%3D,2025-02-15,0,Toronto,Ontario,Canada
Senior Backend Engineer,Motion (Creative Analytics),https://ca.linkedin.com/jobs/view/senior-backend-engineer-at-motion-creative-analytics-4129220308?position=8&pageNum=28&refId=tdvSTRytnNBCl%2BaRUqBnqQ%3D%3D&trackingId=rCVKojXcnOz0y4otdHhFCQ%3D%3D,2025-02-12,0,Toronto,Ontario,Canada
Senior Front-end Engineer,Faire,https://ca.linkedin.com/jobs/view/senior-front-end-engineer-at-faire-4139530257?position=9&pageNum=28&refId=tdvSTRytnNBCl%2BaRUqBnqQ%3D%3D&trackingId=B6SJ1S4LSpr1drWV1LPVXQ%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Back End Engineer- Golang- 6 Month Contract,Kablamo,https://ca.linkedin.com/jobs/view/back-end-engineer-golang-6-month-contract-at-kablamo-4142526171?position=10&pageNum=28&refId=tdvSTRytnNBCl%2BaRUqBnqQ%3D%3D&trackingId=OQcKm3T2fF%2Fq88133FH23w%3D%3D,2025-02-05,0,Toronto,Ontario,Canada
Senior Frontend Developer,VLink Inc,https://ca.linkedin.com/jobs/view/senior-frontend-developer-at-vlink-inc-4138220461?position=1&pageNum=29&refId=jXfl%2FHvGcYRS8cB42r%2BOHA%3D%3D&trackingId=YP2c%2Fo8xOj2LYiRVThT2iA%3D%3D,2025-01-29,0,Toronto,Ontario,Canada
"Telco Cloud Engineer (5G, OpenRan, OpenStack, Python) - Americas or APAC",Canonical,https://ca.linkedin.com/jobs/view/telco-cloud-engineer-5g-openran-openstack-python-americas-or-apac-at-canonical-4124714370?position=3&pageNum=29&refId=jXfl%2FHvGcYRS8cB42r%2BOHA%3D%3D&trackingId=8cMuFJVGxjiMSDKTOmmQBw%3D%3D,2025-01-13,0,Toronto,Ontario,Canada
Senior Full Stack Developer,Luxoft,https://ca.linkedin.com/jobs/view/senior-full-stack-developer-at-luxoft-4139214080?position=4&pageNum=29&refId=jXfl%2FHvGcYRS8cB42r%2BOHA%3D%3D&trackingId=jrPQW9w0%2Fw8oBuLBwu4TBw%3D%3D,2025-01-30,0,Toronto,Ontario,Canada
Senior Frontend Engineer,Ideogram,https://ca.linkedin.com/jobs/view/senior-frontend-engineer-at-ideogram-4105024268?position=5&pageNum=29&refId=jXfl%2FHvGcYRS8cB42r%2BOHA%3D%3D&trackingId=B%2FnUCFaTEHzVW9m6vkSyoQ%3D%3D,2025-02-17,0,Toronto,Ontario,Canada
Senior Full Stack Developer,Luxoft,https://ca.linkedin.com/jobs/view/senior-full-stack-developer-at-luxoft-4106967257?position=6&pageNum=29&refId=jXfl%2FHvGcYRS8cB42r%2BOHA%3D%3D&trackingId=ELku4XOEr58TVjW60XXzsQ%3D%3D,2025-02-15,0,Toronto,Ontario,Canada
Lead Full Stack Developer,RBC,https://ca.linkedin.com/jobs/view/lead-full-stack-developer-at-rbc-4130415842?position=7&pageNum=29&refId=jXfl%2FHvGcYRS8cB42r%2BOHA%3D%3D&trackingId=4nl0fCbOa3d8UQat9YFUWg%3D%3D,2025-02-10,0,Toronto,Ontario,Canada
Sr Data Integration Developer,Gallagher,https://ca.linkedin.com/jobs/view/sr-data-integration-developer-at-gallagher-4151668443?position=9&pageNum=29&refId=jXfl%2FHvGcYRS8cB42r%2BOHA%3D%3D&trackingId=1suuIAy1vspOlw%2B8TSlxiA%3D%3D,2025-02-14,0,Toronto,Ontario,Canada
Principal Full Stack Developer (Web Graphics),Autodesk,https://ca.linkedin.com/jobs/view/principal-full-stack-developer-web-graphics-at-autodesk-4084656246?position=10&pageNum=29&refId=jXfl%2FHvGcYRS8cB42r%2BOHA%3D%3D&trackingId=CFS7X%2BKYvFPhDFSscfAeug%3D%3D,2025-02-05,0,Toronto,Ontario,Canada
Principal Full Stack Developer (Web Graphics),Autodesk,https://ca.linkedin.com/jobs/view/principal-full-stack-developer-web-graphics-at-autodesk-4084656246?position=1&pageNum=30&refId=jXUZn%2F31CsCuLR8DsgCuOg%3D%3D&trackingId=4mVnuyJe3unOQs8VlLfpiA%3D%3D,2025-02-05,0,Toronto,Ontario,Canada
Senior Full Stack Developer,Avanade,https://ca.linkedin.com/jobs/view/senior-full-stack-developer-at-avanade-4139781534?position=2&pageNum=30&refId=jXUZn%2F31CsCuLR8DsgCuOg%3D%3D&trackingId=btonulPDHJvQkn%2Bwet2SHQ%3D%3D,2025-02-22,0,Toronto,Ontario,Canada
"Partner Engineer II (Developer Support Engineer, Fullstack)",Affirm,https://ca.linkedin.com/jobs/view/partner-engineer-ii-developer-support-engineer-fullstack-at-affirm-4082603650?position=3&pageNum=30&refId=jXUZn%2F31CsCuLR8DsgCuOg%3D%3D&trackingId=jLfRxXxx%2FbwYSDaSHeT4IA%3D%3D,2025-02-13,0,Toronto,Ontario,Canada
Senior Fullstack Engineer,Faire,https://ca.linkedin.com/jobs/view/senior-fullstack-engineer-at-faire-4161182503?position=4&pageNum=30&refId=jXUZn%2F31CsCuLR8DsgCuOg%3D%3D&trackingId=xc21y2bF8XPsq1v4BLg4XA%3D%3D,2025-02-22,0,Toronto,Ontario,Canada
Senior Frontend Developer (Blockchain/Web3),NEARSOURCE TECHNOLOGIES,https://ca.linkedin.com/jobs/view/senior-frontend-developer-blockchain-web3-at-nearsource-technologies-4161772521?position=5&pageNum=30&refId=jXUZn%2F31CsCuLR8DsgCuOg%3D%3D&trackingId=Bg906LdHxNPg87G1NioNgg%3D%3D,2025-02-22,0,Toronto,Ontario,Canada
Senior Backend Programmer – Dead By Daylight,Behaviour Interactive,https://ca.linkedin.com/jobs/view/senior-backend-programmer-%E2%80%93-dead-by-daylight-at-behaviour-interactive-4058817343?position=9&pageNum=30&refId=jXUZn%2F31CsCuLR8DsgCuOg%3D%3D&trackingId=GoY%2ByL8bWTaz9BYubXO9Ng%3D%3D,2025-02-13,0,Toronto,Ontario,Canada
Senior Software Engineer (Full-Stack) NextJS | Typescript | NestJS | MongoDB,GENIE AI,https://ca.linkedin.com/jobs/view/senior-software-engineer-full-stack-nextjs-typescript-nestjs-mongodb-at-genie-ai-4158936091?position=10&pageNum=30&refId=jXUZn%2F31CsCuLR8DsgCuOg%3D%3D&trackingId=bQSYWW%2FeJwKdaIVORuIU4w%3D%3D,2025-02-19,0,Toronto,Ontario,Canada
Senior Full Stack Developer (React Native),Xplor Technologies,https://ca.linkedin.com/jobs/view/senior-full-stack-developer-react-native-at-xplor-technologies-4150914151?position=1&pageNum=31&refId=MH1XbnobZLguK9OOG3xmrw%3D%3D&trackingId=4OllYmREwRdGXZK%2BAejUeg%3D%3D,2025-02-12,0,Toronto,Ontario,Canada
Senior Backend Engineer (Node.js/Typescript),Deel,https://ca.linkedin.com/jobs/view/senior-backend-engineer-node-js-typescript-at-deel-4147217025?position=2&pageNum=31&refId=MH1XbnobZLguK9OOG3xmrw%3D%3D&trackingId=u%2FdacEAgydWEaceANKB7hg%3D%3D,2025-02-14,0,Toronto,Ontario,Canada
Senior Frontend Developer,ScreenTal,https://ca.linkedin.com/jobs/view/senior-frontend-developer-at-screental-4151399282?position=4&pageNum=31&refId=MH1XbnobZLguK9OOG3xmrw%3D%3D&trackingId=fCTMPUlaQyUb0vH0yaCT4w%3D%3D,2025-02-13,0,Toronto,Ontario,Canada
Senior Full Stack/Front End Engineer,VXG,https://ca.linkedin.com/jobs/view/senior-full-stack-front-end-engineer-at-vxg-4138629979?position=6&pageNum=31&refId=MH1XbnobZLguK9OOG3xmrw%3D%3D&trackingId=auesgZe54n81ru9H04RXfQ%3D%3D,2025-01-29,0,Toronto,Ontario,Canada
Technical Lead Full Stack Developer,National Bank of Canada,https://ca.linkedin.com/jobs/view/technical-lead-full-stack-developer-at-national-bank-of-canada-4151704977?position=7&pageNum=31&refId=MH1XbnobZLguK9OOG3xmrw%3D%3D&trackingId=G5KXEOFKJpvuBS0GI65ucQ%3D%3D,2025-02-15,0,Toronto,Ontario,Canada
Java Full Stack Developer,J&M Group,https://ca.linkedin.com/jobs/view/java-full-stack-developer-at-j-m-group-4127164184?position=8&pageNum=31&refId=MH1XbnobZLguK9OOG3xmrw%3D%3D&trackingId=fnqvpnoWJa7QiqKT8%2F%2FBlQ%3D%3D,2025-01-16,0,Toronto,Ontario,Canada
"EverPro - Senior Full Stack Engineer (Remote, CAN)",EverCommerce,https://ca.linkedin.com/jobs/view/everpro-senior-full-stack-engineer-remote-can-at-evercommerce-4119615010?position=9&pageNum=31&refId=MH1XbnobZLguK9OOG3xmrw%3D%3D&trackingId=xGxchWBEcpU5FXNSgwnJkQ%3D%3D,2025-01-13,0,Toronto,Ontario,Canada
Lead Backend Engineer - Integrations,Movable Ink,https://ca.linkedin.com/jobs/view/lead-backend-engineer-integrations-at-movable-ink-3977669180?position=10&pageNum=31&refId=MH1XbnobZLguK9OOG3xmrw%3D%3D&trackingId=TsAT4DEKykodU6pZrDVVXg%3D%3D,2025-02-17,0,Toronto,Ontario,Canada
MES Engineer Developer (Full Stack),Sanofi,https://ca.linkedin.com/jobs/view/mes-engineer-developer-full-stack-at-sanofi-4095611545?position=1&pageNum=32&refId=ABW%2FhPnxFLK7pX6Q%2FWuqBg%3D%3D&trackingId=o3aRNL08yyKaXBe3SEETQw%3D%3D,2025-01-15,0,Toronto,Ontario,Canada
"Sr. Backend Engineer - Cloud (Remote, CAN)",CrowdStrike,https://ca.linkedin.com/jobs/view/sr-backend-engineer-cloud-remote-can-at-crowdstrike-4155478254?position=2&pageNum=32&refId=ABW%2FhPnxFLK7pX6Q%2FWuqBg%3D%3D&trackingId=Z%2BfZfF1UV6rmdVjepPaZ3A%3D%3D,2025-02-19,0,Toronto,Ontario,Canada
Senior Frontend Developer (React),Altis Technology,https://ca.linkedin.com/jobs/view/senior-frontend-developer-react-at-altis-technology-4160263283?position=3&pageNum=32&refId=ABW%2FhPnxFLK7pX6Q%2FWuqBg%3D%3D&trackingId=FguA0o3NZkHWnLXtAdtMUQ%3D%3D,2025-02-20,0,Toronto,Ontario,Canada
Technical Lead - Full Stack Developer,RBC,https://ca.linkedin.com/jobs/view/technical-lead-full-stack-developer-at-rbc-4144733993?position=4&pageNum=32&refId=ABW%2FhPnxFLK7pX6Q%2FWuqBg%3D%3D&trackingId=dGfJk1F%2F%2Fvx5J9tNSbLhCQ%3D%3D,2025-02-06,0,Toronto,Ontario,Canada
"External Contractor, IT, Backend Engineer",MUFG Investor Services,https://ca.linkedin.com/jobs/view/external-contractor-it-backend-engineer-at-mufg-investor-services-4137701558?position=5&pageNum=32&refId=ABW%2FhPnxFLK7pX6Q%2FWuqBg%3D%3D&trackingId=jC5UDcMfCbOCfSppuYqfGg%3D%3D,2025-01-28,0,Toronto,Ontario,Canada
Senior Web Developer & DevOps Specialist,Saatchi & Saatchi,https://ca.linkedin.com/jobs/view/senior-web-developer-devops-specialist-at-saatchi-saatchi-4114867408?position=6&pageNum=32&refId=ABW%2FhPnxFLK7pX6Q%2FWuqBg%3D%3D&trackingId=mPZ1EQgtKH2mHuKjovVEfA%3D%3D,2025-01-31,0,Toronto,Ontario,Canada
Senior Full Stack Android Engineer,RBC,https://ca.linkedin.com/jobs/view/senior-full-stack-android-engineer-at-rbc-4143075979?position=7&pageNum=32&refId=ABW%2FhPnxFLK7pX6Q%2FWuqBg%3D%3D&trackingId=pqL1OV%2FLZ2lLYoFCxH2Clw%3D%3D,2025-02-04,0,Toronto,Ontario,Canada
"Full Stack Developer - Java, React, Spring boot",J&M Group,https://ca.linkedin.com/jobs/view/full-stack-developer-java-react-spring-boot-at-j-m-group-3997874702?position=8&pageNum=32&refId=ABW%2FhPnxFLK7pX6Q%2FWuqBg%3D%3D&trackingId=29UqmgAXakE28F4YswBApg%3D%3D,2024-08-10,0,Toronto,Ontario,Canada
Senior Front End Software Engineer,illumin,https://ca.linkedin.com/jobs/view/senior-front-end-software-engineer-at-illumin-4160577188?position=9&pageNum=32&refId=ABW%2FhPnxFLK7pX6Q%2FWuqBg%3D%3D&trackingId=Dz05C2gVikfErLCFbl0BEA%3D%3D,2025-02-20,0,Toronto,Ontario,Canada
Full-Stack Developer (Ruby on Rails/React),Phoenix,https://ca.linkedin.com/jobs/view/full-stack-developer-ruby-on-rails-react-at-phoenix-4141665969?position=10&pageNum=32&refId=ABW%2FhPnxFLK7pX6Q%2FWuqBg%3D%3D&trackingId=1RatvLexasIPJD2UdzsyIg%3D%3D,2025-02-04,0,Toronto,Ontario,Canada
Senior Full Stack Developer (Global Security),RBC,https://ca.linkedin.com/jobs/view/senior-full-stack-developer-global-security-at-rbc-4138008952?position=1&pageNum=33&refId=jTBgwDVjMy6W2o8q4BydRA%3D%3D&trackingId=PABYXPWdRdlZ%2BpcAlj8J5A%3D%3D,2025-02-19,0,Toronto,Ontario,Canada
Senior Java Fullstack developer,Iris Software Inc.,https://ca.linkedin.com/jobs/view/senior-java-fullstack-developer-at-iris-software-inc-4161045619?position=2&pageNum=33&refId=jTBgwDVjMy6W2o8q4BydRA%3D%3D&trackingId=77ytPIddOH9kqINcM6UKpQ%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Senior Full Stack Developer,RBC,https://ca.linkedin.com/jobs/view/senior-full-stack-developer-at-rbc-4159252214?position=3&pageNum=33&refId=jTBgwDVjMy6W2o8q4BydRA%3D%3D&trackingId=GXvY%2FwyNY8iGlv8B3zNt7Q%3D%3D,2025-02-20,0,Toronto,Ontario,Canada
"Vice President, Front Office Developer (Javascript/Typescript, Python, React)",BMO Capital Markets,https://ca.linkedin.com/jobs/view/vice-president-front-office-developer-javascript-typescript-python-react-at-bmo-capital-markets-4133563011?position=4&pageNum=33&refId=jTBgwDVjMy6W2o8q4BydRA%3D%3D&trackingId=EBlr52s5%2Bb00fqxCgk0iCg%3D%3D,2025-02-15,0,Toronto,Ontario,Canada
Principal Backend Programmer – Dead By Daylight,Behaviour Interactive,https://ca.linkedin.com/jobs/view/principal-backend-programmer-%E2%80%93-dead-by-daylight-at-behaviour-interactive-4007890595?position=5&pageNum=33&refId=jTBgwDVjMy6W2o8q4BydRA%3D%3D&trackingId=84ImdyLMRq37f%2Fa9ZwbdeA%3D%3D,2025-02-15,0,Toronto,Ontario,Canada
Développeur lead full stack,National Bank of Canada,https://ca.linkedin.com/jobs/view/d%C3%A9veloppeur-lead-full-stack-at-national-bank-of-canada-4139143246?position=6&pageNum=33&refId=jTBgwDVjMy6W2o8q4BydRA%3D%3D&trackingId=TOLKr4Q%2F2NGPsK7If3hnBQ%3D%3D,2025-01-31,0,Toronto,Ontario,Canada
Java Full Stack Developer,J&M Group,https://ca.linkedin.com/jobs/view/java-full-stack-developer-at-j-m-group-4127162493?position=7&pageNum=33&refId=jTBgwDVjMy6W2o8q4BydRA%3D%3D&trackingId=EojyzOh95I%2B4iTBdIa2ltg%3D%3D,2025-01-16,0,Toronto,Ontario,Canada
DevOps Engineer II,TD,https://ca.linkedin.com/jobs/view/devops-engineer-ii-at-td-4158691175?position=8&pageNum=33&refId=jTBgwDVjMy6W2o8q4BydRA%3D%3D&trackingId=Pnpz0ehMkqhxd2VYRXiz%2Bg%3D%3D,2025-02-19,0,Toronto,Ontario,Canada
Senior Fullstack Engineer,BenchSci,https://ca.linkedin.com/jobs/view/senior-fullstack-engineer-at-benchsci-4046072063?position=9&pageNum=33&refId=jTBgwDVjMy6W2o8q4BydRA%3D%3D&trackingId=95LWStCxoiewj7Pxcr%2F1fg%3D%3D,2025-02-15,0,Toronto,Ontario,Canada
Full Stack Developer (Java and AWS Lambda),CGI,https://ca.linkedin.com/jobs/view/full-stack-developer-java-and-aws-lambda-at-cgi-4148688267?position=10&pageNum=33&refId=jTBgwDVjMy6W2o8q4BydRA%3D%3D&trackingId=1e3a5AavhqXiJny0lJjXjA%3D%3D,2025-02-10,0,Toronto,Ontario,Canada
Senior FullStack Engineer (PAM),Okta,https://ca.linkedin.com/jobs/view/senior-fullstack-engineer-pam-at-okta-4135546626?position=1&pageNum=34&refId=smzRBlZh3%2BtgSmXXTbs2Mw%3D%3D&trackingId=RF6mYrwy6PdIWCqdKGJ4pw%3D%3D,2025-02-18,0,Toronto,Ontario,Canada
Senior Software Engineer - Front End,Veeva Systems,https://ca.linkedin.com/jobs/view/senior-software-engineer-front-end-at-veeva-systems-4012338088?position=2&pageNum=34&refId=smzRBlZh3%2BtgSmXXTbs2Mw%3D%3D&trackingId=r%2Bwe8gPgv19pcvSYRb99UA%3D%3D,2025-02-18,0,Toronto,Ontario,Canada
DevOps Engineer II,TD,https://ca.linkedin.com/jobs/view/devops-engineer-ii-at-td-4146404244?position=3&pageNum=34&refId=smzRBlZh3%2BtgSmXXTbs2Mw%3D%3D&trackingId=OJeggklX5CAi3wrQrinXsw%3D%3D,2025-02-08,0,Toronto,Ontario,Canada
Senior Backend Engineer (Node.js/Typescript),Deel,https://ca.linkedin.com/jobs/view/senior-backend-engineer-node-js-typescript-at-deel-4156805900?position=4&pageNum=34&refId=smzRBlZh3%2BtgSmXXTbs2Mw%3D%3D&trackingId=garxPsh8uLmoIgrJH%2BDEwQ%3D%3D,2025-02-20,0,Toronto,Ontario,Canada
DevOps Engineer II,TD,https://ca.linkedin.com/jobs/view/devops-engineer-ii-at-td-4146405031?position=5&pageNum=34&refId=smzRBlZh3%2BtgSmXXTbs2Mw%3D%3D&trackingId=luqbe%2FKZLjYzoEp%2BKUk5Rw%3D%3D,2025-02-08,0,Toronto,Ontario,Canada
Lead Backend Software Engineer,Flybits,https://ca.linkedin.com/jobs/view/lead-backend-software-engineer-at-flybits-4161574203?position=6&pageNum=34&refId=smzRBlZh3%2BtgSmXXTbs2Mw%3D%3D&trackingId=o3DYKir1CVIokmSlT9KMDw%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Lead Full Stack Cloud Developer,PwC Canada,https://ca.linkedin.com/jobs/view/lead-full-stack-cloud-developer-at-pwc-canada-4060891834?position=7&pageNum=34&refId=smzRBlZh3%2BtgSmXXTbs2Mw%3D%3D&trackingId=gIWqY%2F8i5Z7Adj7xnH2Isg%3D%3D,2024-11-29,0,Toronto,Ontario,Canada
Senior Frontend Engineer (PAM),Okta,https://ca.linkedin.com/jobs/view/senior-frontend-engineer-pam-at-okta-4135550265?position=8&pageNum=34&refId=smzRBlZh3%2BtgSmXXTbs2Mw%3D%3D&trackingId=VWZAg1gBEVfgTdAzgX2CVQ%3D%3D,2025-02-18,0,Toronto,Ontario,Canada
Full Stack Angular Developer (Toronto Hybrid),Motorola Solutions,https://ca.linkedin.com/jobs/view/full-stack-angular-developer-toronto-hybrid-at-motorola-solutions-4136955261?position=9&pageNum=34&refId=smzRBlZh3%2BtgSmXXTbs2Mw%3D%3D&trackingId=QeV%2FowbejYEYWkYBx2YbcQ%3D%3D,2025-02-18,0,Toronto,Ontario,Canada
Ingénieur ou ingénieure II,TD,https://ca.linkedin.com/jobs/view/ing%C3%A9nieur-ou-ing%C3%A9nieure-ii-at-td-4146421002?position=10&pageNum=34&refId=smzRBlZh3%2BtgSmXXTbs2Mw%3D%3D&trackingId=QrINqoY8Xmbp7QXMAEFU5w%3D%3D,2025-02-08,0,Toronto,Ontario,Canada
Ingénieur ou ingénieure II,TD,https://ca.linkedin.com/jobs/view/ing%C3%A9nieur-ou-ing%C3%A9nieure-ii-at-td-4146415886?position=1&pageNum=35&refId=PdWesAueWjjbsKZzMfRz%2BA%3D%3D&trackingId=vS1kwad6vOAoimHIJ1YtkA%3D%3D,2025-02-08,0,Toronto,Ontario,Canada
Ingénieur ou ingénieure II,TD,https://ca.linkedin.com/jobs/view/ing%C3%A9nieur-ou-ing%C3%A9nieure-ii-at-td-4158951311?position=2&pageNum=35&refId=PdWesAueWjjbsKZzMfRz%2BA%3D%3D&trackingId=STuD6Vgh7Ihv7f9Ae07DvQ%3D%3D,2025-02-19,0,Toronto,Ontario,Canada
"Software Engineering Manager, Platforms Networking & Edge",Wayfair,https://ca.linkedin.com/jobs/view/software-engineering-manager-platforms-networking-edge-at-wayfair-4127207801?position=5&pageNum=35&refId=PdWesAueWjjbsKZzMfRz%2BA%3D%3D&trackingId=QQmqct7QhqD1JEKA8UCGWQ%3D%3D,2025-01-17,0,Toronto,Ontario,Canada
"Staff Full Stack Software Engineer (Bangkok based, relocation provided)",Agoda,https://ca.linkedin.com/jobs/view/staff-full-stack-software-engineer-bangkok-based-relocation-provided-at-agoda-3981982355?position=6&pageNum=35&refId=PdWesAueWjjbsKZzMfRz%2BA%3D%3D&trackingId=kvl73G7YdMPEcMx2BP6mFg%3D%3D,2025-02-11,0,Toronto,Ontario,Canada
Lead Full Stack Developer,S&P Global,https://ca.linkedin.com/jobs/view/lead-full-stack-developer-at-s-p-global-4103775779?position=8&pageNum=35&refId=PdWesAueWjjbsKZzMfRz%2BA%3D%3D&trackingId=Wf8DNf1a3G7a4yQejq0pjQ%3D%3D,2025-02-08,0,Toronto,Ontario,Canada
"Senior Full Stack Developer (Halifax), GFT",RBC,https://ca.linkedin.com/jobs/view/senior-full-stack-developer-halifax-gft-at-rbc-4075785915?position=9&pageNum=35&refId=PdWesAueWjjbsKZzMfRz%2BA%3D%3D&trackingId=rSd2C7xhN%2BNjubZEECynzQ%3D%3D,2025-02-15,0,Toronto,Ontario,Canada
"Sr. Full Stack Developer, GFT",RBC,https://ca.linkedin.com/jobs/view/sr-full-stack-developer-gft-at-rbc-4143541059?position=10&pageNum=35&refId=PdWesAueWjjbsKZzMfRz%2BA%3D%3D&trackingId=9AP01JaSDiQbMLfjI6rwaA%3D%3D,2025-02-06,0,Toronto,Ontario,Canada
Senior Full Stack Engineer,GPTZero,https://ca.linkedin.com/jobs/view/senior-full-stack-engineer-at-gptzero-4062163528?position=1&pageNum=36&refId=Pvrri81OvqfeQIqHaPCzzA%3D%3D&trackingId=Qk%2BnWnPXrOgf8vWyCeACSQ%3D%3D,2024-10-29,0,Toronto,Ontario,Canada
"Staff Software Engineer, Fullstack (Trust & Safety Experiences)",Affirm,https://ca.linkedin.com/jobs/view/staff-software-engineer-fullstack-trust-safety-experiences-at-affirm-4064774080?position=2&pageNum=36&refId=Pvrri81OvqfeQIqHaPCzzA%3D%3D&trackingId=11KOZT3XuhrGsHhkBTgFYA%3D%3D,2025-02-15,0,Toronto,Ontario,Canada
Lead Fullstack Engineer,BenchSci,https://ca.linkedin.com/jobs/view/lead-fullstack-engineer-at-benchsci-4077034029?position=3&pageNum=36&refId=Pvrri81OvqfeQIqHaPCzzA%3D%3D&trackingId=%2FqS%2BJtx51Y1A8D3Tf2av1Q%3D%3D,2025-02-08,114,Toronto,Ontario,Canada
Senior Full Stack Developer (.NET),Condo Control,https://ca.linkedin.com/jobs/view/senior-full-stack-developer-net-at-condo-control-4157855146?position=4&pageNum=36&refId=Pvrri81OvqfeQIqHaPCzzA%3D%3D&trackingId=Nqa1mV1dMRvGwnAWG4JUXw%3D%3D,2025-02-18,0,Toronto,Ontario,Canada
Lead développeur full stack,National Bank of Canada,https://ca.linkedin.com/jobs/view/lead-d%C3%A9veloppeur-full-stack-at-national-bank-of-canada-4139748373?position=5&pageNum=36&refId=Pvrri81OvqfeQIqHaPCzzA%3D%3D&trackingId=BWIk5aXGgblnO7OCkiPa1w%3D%3D,2025-01-31,0,Toronto,Ontario,Canada
